filename,predicted-label,actual-label,barretts,barretts-short-segment,bbps-0-1,bbps-2-3,cecum,dyed-lifted-polyps,dyed-resection-margins,esophagitis-a,esophagitis-b-d,hemorrhoids,ileum,impacted-stool,polyps,pylorus,retroflex-rectum,retroflex-stomach,ulcerative-colitis-grade-0-1,ulcerative-colitis-grade-1,ulcerative-colitis-grade-1-2,ulcerative-colitis-grade-2,ulcerative-colitis-grade-2-3,ulcerative-colitis-grade-3,z-line
6d3f62f4-2bab-4775-9a1e-7027b7abf4b1.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.084,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6db7a7ec-3ede-4cad-89a1-9dc88a94dac2.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6df78871-2961-4186-9005-a4749ca2e2f9.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6e73b0bf-7a11-4ef1-bf66-a913fba19356.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6efa922d-009a-4e53-8d27-cc90f97803f9.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f75012f-3dd5-4527-b775-65fb2047325a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.381,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6fd24ac5-df58-4816-8f9c-bcc7bdd767d9.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.033,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ff9fe9e-04c0-4489-910f-303277b9edd1.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.068,0.92,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064b9d7-d845-49d2-83ce-7866a1d75e60.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70acdd78-a47f-4f05-89eb-495741e22aab.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71309e83-5405-49ba-939e-a12161fe4fbd.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71e1408f-3e82-43a8-9a01-8c574ddd84d8.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232a35b-3739-4ea7-ba8f-eef30e809920.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72601fce-6d1f-43df-aa25-e2b8c534b8e5.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294762b-8b99-4859-9ebb-aeeb5b3ddd5e.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7391b641-e749-4f2b-ad3f-8ff32818abfb.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.042,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
740a3db2-1475-437d-9b55-6225d18043a3.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.002,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758d298d-abb7-421b-bdb9-21f9dc31e451.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7617ee91-ccab-46eb-aa57-f3ad4d6a4691.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766e511c-38f5-4585-bc0d-e5529ebf66e8.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782f2856-b039-4934-aba1-14a5b623ae7e.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783ef412-8fa0-4222-9a5f-3be41f4fca25.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.012,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786f87ed-d98d-47b3-a50a-9852fc8b8c33.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78eb2b1a-84f0-444d-8cf0-cc12a02a94d6.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790db181-c182-483c-a3b9-cbc75b703cc8.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.351,0.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79369a4e-ebf6-4ac6-baa9-627d9829092d.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798fbe13-7ef0-4c49-87f6-2c27fd0f2c2e.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.004,0.988,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.001,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0
7a2656c1-aa5d-4be0-9a85-01ed24a06d19.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7be0793b-e4f5-48c3-ba0b-7b104ccbed16.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c71728a-fe2b-4175-9d2f-ff03682f74d2.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d2ebdf5-0ec0-44ba-8ddd-dd2958314f3c.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d655ce4-d148-488f-9d05-008ea0fb985a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.016,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7dfb5803-674c-4888-85f2-aa7a15e6a66b.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e2f6e4a-f8c5-4dab-8f68-2418b12c2611.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f1b8ff2-1e5a-4288-917b-75a753df91ee.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fd0d48d-dc34-46b8-a418-4c2c1081c57f.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80c809db-9965-48e7-b822-091ab7a1b770.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80ce2948-65ce-40f4-bab0-7bfa7ddaa13a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80e12994-8a4a-4e30-ad87-299aa358e1f0.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80e2fd87-1543-4484-94fd-55fd14c59f99.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82138fea-08e8-4f68-9d0f-a2347e099e95.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.008,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c899c-efbe-42ad-a76b-b3d58509133f.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82aa4e18-057c-4a33-b307-020e126aae7e.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82c91999-4894-4149-8104-faf4cc68d689.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.006,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833c5c22-70db-4489-8d48-aa515f550b51.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.044,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84afc3ea-58a6-4b3f-8f11-5ac05a7b30a9.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.079,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8530ccb0-da82-4a83-95ce-df662f68318b.jpg,dyed-lifted-polyps,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8543cdec-e560-428f-b688-bb0d8cfdb12e.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.024,0.96,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85c6d061-2e54-4e52-bd0e-3f39d08c962a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626682c-e7da-4dd4-8281-4e030999548f.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715e6a5-dedd-47e1-a3ad-e48c39e19ddf.jpg,dyed-lifted-polyps,dyed-resection-margins,0.0,0.0,0.0,0.001,0.0,0.871,0.058,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741680b-ef5b-474d-9bd9-0a7d706b227a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888fe3d2-71c3-4900-b007-21270780d9a7.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.009,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88c659f6-1cf9-4c93-8065-4e56a39e47ec.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88e55a1e-50fc-4a19-b5f9-8810ad666409.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.018,0.981,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8943a5b5-48dc-4a24-9d4d-dd9e039d06a1.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8978d41f-50af-41c5-9a68-296bc68578bf.jpg,dyed-lifted-polyps,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.657,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89a34c35-3c29-4887-a271-495b7b99c4c8.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.001,0.0,0.0,0.099,0.895,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a857d1b-fa82-499c-a718-bc5a04079cc7.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b086183-4430-4b9a-a516-d58c87f68e72.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b19bdf6-3033-4810-bc8b-9c59e5c74424.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b89c97f-6f9d-47ac-8a2a-0bedd4b022af.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8c3d262d-bf97-4328-9e8a-81c83cafd494.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8c7853cc-6c74-4563-91e0-ebd1c59813d2.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8d2cf243-5438-4fce-8cfd-278ee2b4cae6.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8d4d760a-7f06-4efb-bbb3-5acfb7793516.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8d89248e-1cc3-4867-86b8-7d1a22e6b199.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8db40fd7-e085-4d3e-8749-3461ab767bf2.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e8d3803-3f84-443b-8cee-249c11f99bdf.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ec7a561-5c21-4273-bc78-4006e95cd933.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ed8a26f-fec6-43e9-abb2-e3ad2a44e720.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ef9f503-4574-471a-8f9d-79354d87ed71.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909bd39d-0325-4407-93bc-b823118565a8.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90d9478a-2cb3-4420-b646-c6da64983e13.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914f59b8-1db7-4aa6-9599-cd64b474bee7.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9178fa37-8e43-4150-9dcd-3fbb97d88222.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917fc116-69f2-4715-826a-c82c0a755de7.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924efda1-28b0-4e5d-a1cd-cb82e2dee567.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94220fad-4276-4f44-a4a2-4fd49d2af2ec.jpg,dyed-lifted-polyps,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.614,0.374,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942b9829-34d3-435e-802b-e631c521b72b.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94f4bc40-cc6c-4584-b01c-41a188fd9b52.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950155b9-9ef7-4c83-b938-3a2f02917482.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.184,0.813,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95436b79-daef-4df2-a9a3-41e315a59aef.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956d604f-e8f6-4154-b295-daee1943d80e.jpg,dyed-lifted-polyps,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.928,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9598c317-f3eb-4468-af2f-9ea3b3e0984f.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95e0b434-1cf6-4bf1-85b4-e9ccc8ef88bc.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.001,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97047054-29ab-4fa5-924e-d951bcfa7e81.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97067edc-a32e-4a6b-952b-fe00e14956de.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970ab846-7888-48cb-abe5-df07f359d3a6.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978bfdcf-858f-4de4-9abf-a2476f96ca3d.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.011,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983bd457-3543-454c-9f79-5ab53aca3a7a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9862374f-9b6f-4122-8789-a1594bbb02ff.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.002,0.0,0.001,0.005,0.968,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.001,0.0
98cff3c0-8adf-4d96-ae75-eb64de9b2ae7.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.002,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99b17781-908e-4b93-a4cd-7e04b8326f50.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99d11553-455e-4cf3-ba72-169e040c931c.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99e8af31-f2a8-4d13-9fc5-c77d22f1d82a.jpg,dyed-resection-margins,dyed-resection-margins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
